sample_idx,atom_idx,element,mace_H,mace_OH,mace_CH3,mace_NH2,mace_H_norm,mace_OH_norm,mace_CH3_norm,mace_NH2_norm
441,4,Re,-3.9503784,-10.728851,-20.055328,-16.351013,-1.477346,-0.6617866,-0.5105746,-0.6981831
442,1,Re,-3.9585571,-10.821259,-20.189514,-16.455719,-1.4957042,-0.7240419,-0.85769093,-0.8138817
442,2,Re,-3.958496,-10.8211975,-20.058472,-16.40326,-1.4955672,-0.7240008,-0.5187058,-0.7559144
442,3,Re,-3.958496,-10.8211975,-20.094849,-16.38498,-1.4955672,-0.7240008,-0.6128069,-0.73571515
443,3,Rh,-3.019394,-8.835617,-19.313644,-15.150345,0.6123804,0.61369586,1.4080384,0.62853974
443,2,Rh,-3.019394,-8.835617,-19.339127,-15.177902,0.6123804,0.61369586,1.3421203,0.5980892
444,4,Rh,-3.0563965,-8.905487,-19.353119,-15.240753,0.52932286,0.56662405,1.3059245,0.52863973
444,3,Rh,-3.0563965,-8.905487,-19.355042,-15.268494,0.52932286,0.56662405,1.300951,0.49798685
444,2,Rh,-3.0563965,-8.905487,-19.361603,-15.265778,0.52932286,0.56662405,1.2839781,0.50098807
445,2,Rh,-3.0548096,-8.904114,-19.347198,-15.269226,0.53288496,0.5675492,1.3212396,0.49717754
445,3,Rh,-3.0548096,-8.904114,-19.357086,-15.23288,0.53288496,0.5675492,1.2956618,0.53733987
445,1,Rh,-3.0548096,-8.904114,-19.356262,-15.272766,0.53288496,0.5675492,1.2977933,0.49326584
446,3,Ru,-3.3729858,-9.322754,-19.44577,-15.486389,-0.18130668,0.28550902,1.0662508,0.25721514
446,2,Ru,-3.3729553,-9.322723,-19.44873,-15.490723,-0.18123817,0.28552958,1.0585933,0.25242668
447,4,Ru,-3.3869324,-9.343353,-19.46051,-15.527863,-0.21261165,0.27163112,1.0281209,0.2113876
447,3,Ru,-3.3846436,-9.340118,-19.455078,-15.529877,-0.20747407,0.27381048,1.0421729,0.20916198
447,2,Ru,-3.3846436,-9.340118,-19.46103,-15.518921,-0.20747407,0.27381048,1.0267788,0.22126801
448,1,Ru,-3.4094238,-9.357605,-19.50766,-15.562714,-0.2630969,0.26202968,0.9061526,0.17287762
448,3,Ru,-3.4094543,-9.357788,-19.487488,-15.549774,-0.26316538,0.2619063,0.9583345,0.18717554
448,2,Ru,-3.4094238,-9.357758,-19.471771,-15.560669,-0.2630969,0.26192686,0.9989906,0.17513695
449,5,Ti,-3.6197815,-12.529327,-20.17218,-17.118439,-0.73527443,-1.8747774,-0.8128508,-1.5461783
449,4,Ti,-3.619751,-12.529358,-20.224976,-17.232635,-0.7352059,-1.8747979,-0.94942373,-1.6723642
449,2,Ru,-4.2767334,-9.767822,-20.646362,-16.24234,-2.2098958,-0.014336007,-2.0394812,-0.57810074
450,3,Ru,-3.6397095,-9.455597,-20.013168,-15.843857,-0.7800056,0.19601195,-0.4015136,-0.13778193
450,2,Ru,-3.6397095,-9.455597,-19.987991,-15.867432,-0.7800056,0.19601195,-0.3363849,-0.16383182
451,3,Ru,-3.7378235,-9.564636,-20.141144,-15.984879,-1.0002364,0.12255156,-0.7325648,-0.2936091
451,2,Ru,-3.7378235,-9.564636,-20.137161,-16.069305,-1.0002364,0.12255156,-0.7222626,-0.3868997
451,4,Ru,-3.7380981,-9.564789,-20.055298,-15.956711,-1.0008528,0.12244876,-0.51049566,-0.26248413
452,1,Ru,-4.014145,-9.45845,-20.162735,-15.971649,-1.6204787,0.1940896,-0.78841764,-0.27899083
452,3,Ru,-4.0137177,-9.458679,-20.109818,-15.878632,-1.6195198,0.19393541,-0.6515289,-0.17620762
452,2,Ru,-4.013748,-9.458664,-20.029755,-15.878799,-1.6195883,0.19394568,-0.4444196,-0.17639309
453,3,Sc,-3.369339,-12.352722,-19.990875,-17.044525,-0.1731208,-1.7557975,-0.34384507,-1.4645048
453,2,Sc,-3.3692932,-12.352814,-19.97757,-17.03006,-0.17301805,-1.7558591,-0.30942553,-1.4485208
454,2,Sc,-3.3323364,-12.401184,-19.99237,-16.99582,-0.09006332,-1.7884465,-0.34771332,-1.4106853
454,3,Sc,-3.3323364,-12.401184,-19.973297,-17.012589,-0.09006332,-1.7884465,-0.2983734,-1.4292152
454,4,Sc,-3.332306,-12.401276,-20.043457,-16.999512,-0.08999482,-1.7885083,-0.4798654,-1.4147656
455,2,Sc,-3.3399963,-12.379395,-20.009857,-17.012115,-0.107257076,-1.7737669,-0.39294818,-1.4286926
455,3,Sc,-3.3399963,-12.379395,-20.001282,-17.001099,-0.107257076,-1.7737669,-0.37076494,-1.416519
455,1,Sc,-3.339859,-12.3797,-19.986938,-16.99643,-0.10694882,-1.7739724,-0.33366132,-1.4113597
456,3,Ti,-3.7393494,-12.66217,-20.43451,-17.30783,-1.0036614,-1.9642745,-1.4914525,-1.7554542
456,2,Ti,-3.7395935,-12.659607,-20.2771,-17.34491,-1.0042094,-1.9625474,-1.0842599,-1.7964258
456,1,Ti,-3.703949,-12.834412,-20.234222,-17.37799,-0.92420024,-2.0803144,-0.97334373,-1.8329799
457,4,Ti,-3.6848145,-12.747498,-20.216248,-17.341858,-0.8812501,-2.02176,-0.9268457,-1.7930536
457,3,Ti,-3.6870117,-12.70871,-20.293701,-17.355103,-0.8861821,-1.9956284,-1.1272054,-1.8076887
457,2,Ti,-3.6868896,-12.710083,-20.276611,-17.377747,-0.8859081,-1.9965535,-1.0829968,-1.8327101
458,1,Ti,-3.683075,-12.763245,-20.205353,-17.334839,-0.8773455,-2.0323687,-0.8986628,-1.7852976
458,2,Ti,-3.682129,-12.71344,-20.244324,-17.359589,-0.87522197,-1.9988151,-0.99947417,-1.8126458
458,3,Ti,-3.6820679,-12.71579,-20.251251,-17.337524,-0.875085,-2.0003982,-1.0173944,-1.7882652
459,3,Ti,-4.082855,-11.919617,-19.748367,-16.6445,-1.7747089,-1.4640119,0.2834826,-1.022483
459,2,Ti,-4.082855,-11.919617,-19.825089,-16.690231,-1.7747089,-1.4640119,0.085017644,-1.0730147
459,4,Cu,-3.748764,-9.754166,-19.976242,-15.434753,-1.024794,-0.005135468,-0.30599147,0.314272
460,5,Cu,-3.3922577,-10.026016,-19.89386,-15.430389,-0.22456507,-0.18828273,-0.09288243,0.31909415
460,8,Cu,-3.8417969,-9.813004,-19.949173,-15.516739,-1.2336193,-0.044774882,-0.23596825,0.2236791
460,4,Cu,-3.8369293,-9.811493,-20.050644,-15.4921875,-1.2226934,-0.04375717,-0.4984567,0.25080806
461,7,Cu,-3.3930511,-10.058685,-20.075653,-16.102219,-0.22634609,-0.21029206,-0.56315124,-0.42326838
461,9,Cu,-3.8418884,-9.813736,-19.72139,-15.678253,-1.2338248,-0.04526832,0.353269,0.04520792
461,8,Cu,-3.8418884,-9.8137665,-19.96492,-15.445694,-1.2338248,-0.04528888,-0.2767033,0.30218282
462,5,Pt,-3.6276855,-8.701324,-20.048752,-15.421082,-0.7530162,0.7041695,-0.4935622,0.32937923
462,4,Pt,-3.6276855,-8.701324,-20.083618,-15.438416,-0.7530162,0.7041695,-0.58375555,0.3102254
462,2,Ti,-2.48143,-11.329163,-19.501984,-16.092957,1.8199164,-1.0662197,0.92083615,-0.4130339
463,4,Ti,-3.6368103,-12.338989,-19.974014,-17.056854,-0.773498,-1.7465456,-0.30022857,-1.4781283
463,2,Ti,-3.6368103,-12.3390045,-19.954315,-17.039398,-0.773498,-1.7465558,-0.24927029,-1.4588395
463,3,Ti,-3.6368103,-12.3390045,-19.950974,-17.061874,-0.773498,-1.7465558,-0.24062593,-1.4836755
464,3,Zr,-3.7713318,-12.113312,-20.322388,-17.039154,-1.0754504,-1.5945054,-1.2014127,-1.4585698
464,2,Zr,-3.7711487,-12.113251,-20.283234,-17.08728,-1.0750395,-1.5944643,-1.1001276,-1.5117487
464,4,Zr,-3.6072693,-12.358673,-20.388184,-17.095978,-0.70718896,-1.7598066,-1.3716156,-1.5213593
465,4,Zr,-3.5907593,-12.255676,-20.29956,-17.052307,-0.67012995,-1.6904172,-1.1423626,-1.4731038
465,3,Zr,-3.5900574,-12.2526245,-20.369995,-17.06543,-0.6685544,-1.6883612,-1.3245652,-1.487604
465,2,Zr,-3.5900269,-12.2526245,-20.343658,-17.073395,-0.66848594,-1.6883612,-1.2564366,-1.4964054
466,3,Zr,-3.601532,-12.373596,-20.35971,-17.10904,-0.6943108,-1.7698604,-1.297961,-1.5357921
466,2,Zr,-3.601532,-12.373566,-20.38086,-17.12442,-0.6943108,-1.7698399,-1.3526691,-1.5527878
466,1,Zr,-3.6018372,-12.375763,-20.316742,-17.105438,-0.6949958,-1.7713202,-1.186808,-1.531813
467,5,Ag,-2.3745651,-9.138161,-19.167412,-14.523994,2.0597897,0.4098705,1.7863178,1.3206488
467,3,Ag,-2.3731995,-9.139282,-19.189667,-14.530472,2.0628552,0.40911493,1.728748,1.3134913
467,4,Ag,-2.3731918,-9.139275,-19.202377,-14.527191,2.0628724,0.40912005,1.6958679,1.3171165
468,2,Ag,-2.352356,-9.139519,-19.16449,-14.514122,2.1096413,0.40895557,1.7938768,1.3315576
469,2,Ag,-2.519699,-9.096909,-19.016342,-14.494186,1.7340161,0.4376623,2.17711,1.3535863
470,6,Ti,-3.5953674,-12.611542,-20.031128,-17.17865,-0.68047357,-1.9301656,-0.4479721,-1.612711
471,4,Au,-2.676834,-8.492294,-19.521194,-14.459518,1.3813043,0.8449943,0.87114096,1.391894
471,5,Au,-2.677414,-8.492142,-19.488998,-14.473366,1.3800027,0.8450971,0.95442677,1.3765928
471,3,Au,-2.6746063,-8.491661,-19.51059,-14.447189,1.3863049,0.8454209,0.898574,1.4055175
472,2,Au,-2.6651611,-8.484352,-19.478119,-14.436615,1.407506,0.850345,0.9825703,1.4172019
473,2,Au,-2.7330322,-8.259155,-19.5784,-14.525604,1.2551596,1.0020614,0.7231606,1.31887
474,4,Pd,-3.1029663,-8.604309,-19.844543,-14.906662,0.42479032,0.76952934,0.03469091,0.8978061
475,5,Pd,-3.1412964,-8.599442,-19.889023,-14.936356,0.33875304,0.7728086,-0.08036982,0.86499506
476,4,Au,-2.4648895,-8.219254,-19.355087,-14.214813,1.8570439,1.0289434,1.3008326,1.66229
476,5,Au,-2.46315,-8.218826,-19.345718,-14.217178,1.8609484,1.0292312,1.3250684,1.6596766
476,3,Au,-2.458603,-8.217331,-19.353836,-14.209015,1.871155,1.0302386,1.3040693,1.6686971
477,2,Au,-2.5169525,-8.232681,-19.345612,-14.225586,1.7401811,1.0198971,1.3253447,1.6503863
478,5,Cu,-2.9488068,-9.667175,-19.655563,-15.371811,0.77082324,0.05347042,0.523551,0.38382262
478,3,Cu,-2.9485931,-9.667282,-19.672745,-15.367767,0.7713027,0.05339846,0.4791056,0.38829073
478,4,Cu,-2.9485931,-9.667282,-19.67752,-15.369019,0.7713027,0.05339846,0.46675086,0.38690814
479,2,Cu,-2.9466858,-9.656799,-19.669373,-15.361664,0.77558404,0.060460772,0.48782888,0.39503503
480,4,Cu,-3.0712738,-9.692871,-19.801605,-15.407532,0.49592865,0.036159016,0.14576498,0.3443516
480,3,Cu,-3.0715027,-9.692932,-19.800766,-15.393875,0.49541488,0.036117896,0.14793593,0.35944197
480,5,Cu,-3.071457,-9.693176,-19.790436,-15.415924,0.49551764,0.035953417,0.17465843,0.33507815
481,2,Cu,-3.0760956,-9.686508,-19.783707,-15.403885,0.48510548,0.04044575,0.19206557,0.3483813
482,3,Hf,-3.3096619,-11.8064575,-20.25113,-17.051727,-0.03916706,-1.3877759,-1.0170786,-1.4724631
482,4,Hf,-3.3096008,-11.806274,-20.277283,-17.034454,-0.03903006,-1.3876526,-1.0847336,-1.4533767
482,5,Hf,-3.3092957,-11.804565,-20.180908,-17.02121,-0.03834505,-1.3865012,-0.8354287,-1.4387416
483,2,Hf,-3.3905945,-12.241333,-20.358002,-17.205078,-0.22083177,-1.680754,-1.2935401,-1.6419138
484,4,Ir,-3.5111694,-9.332886,-20.425934,-16.09729,-0.49147928,0.27868316,-1.4692693,-0.41782236
484,5,Ir,-3.5117188,-9.333771,-20.3974,-16.073608,-0.4927123,0.27808693,-1.3954568,-0.39165446
484,3,Ir,-3.5112,-9.332855,-20.426819,-16.14151,-0.4915478,0.27870372,-1.4715587,-0.46668485
485,2,Ir,-3.5204163,-9.3880005,-20.42987,-16.130798,-0.5122351,0.24155204,-1.4794531,-0.4548486
486,5,Ni,-3.0128326,-7.5533752,-19.844833,-15.3650055,0.6271081,1.4775493,0.03394094,0.39134252
486,4,Ni,-3.0127258,-7.554825,-19.837402,-15.350143,0.6273478,1.4765728,0.05316378,0.4077649
486,3,Ni,-3.0127258,-7.554825,-19.842667,-15.333847,0.6273478,1.4765728,0.039545957,0.4257722
487,2,Ni,-3.0188446,-7.510132,-19.842346,-15.335358,0.61361337,1.5066826,0.040374868,0.424103
488,4,Os,-3.8597412,-9.348419,-20.043182,-15.657684,-1.2738979,0.2682182,-0.4791549,0.06793623
488,3,Os,-3.8597107,-9.348511,-20.03833,-15.672302,-1.2738295,0.2681565,-0.46660283,0.051783618
488,5,Os,-3.8598022,-9.34845,-20.004364,-15.643188,-1.2740349,0.26819763,-0.37873828,0.083953954
489,2,Os,-3.887329,-9.379822,-20.037537,-15.697266,-1.3358228,0.24706209,-0.4645503,0.02419941
490,4,Pd,-3.5111542,-8.650864,-19.895065,-14.960602,-0.49144503,0.73816526,-0.096000716,0.8382033
490,5,Pd,-3.4989166,-8.649872,-19.884338,-14.968689,-0.46397611,0.7388334,-0.06825193,0.82926714
490,3,Pd,-3.509552,-8.650558,-19.89569,-14.962448,-0.48784873,0.73837084,-0.097619064,0.83616316
491,2,Pd,-3.1452026,-8.625992,-19.869156,-14.94043,0.32998493,0.75492156,-0.028977344,0.86049324
492,5,Pd,-2.9038544,-8.620087,-19.512283,-14.828537,0.8717252,0.75889987,0.8941926,0.98413324
492,4,Pd,-2.9032745,-8.621857,-19.507843,-14.827698,0.8730267,0.7577074,0.9056789,0.9850606
492,3,Pd,-2.901535,-8.623459,-19.50766,-14.826645,0.8769313,0.756628,0.9061526,0.986224
493,2,Pd,-2.9028778,-8.617798,-19.508728,-14.823669,0.8739173,0.76044184,0.9033896,0.9895118
494,2,Pt,-3.346695,-8.452316,-20.096436,-15.315674,-0.12229305,0.87192774,-0.616912,0.44585338
494,4,Pt,-3.346695,-8.452515,-20.080246,-15.318985,-0.12229305,0.8717941,-0.5750323,0.44219458
495,4,Pt,-3.330017,-8.454788,-20.113358,-15.306992,-0.08485724,0.8702624,-0.66068643,0.45544714
495,5,Pt,-3.3298035,-8.454315,-20.063232,-15.310364,-0.084377736,0.87058103,-0.53102106,0.45172092
495,3,Pt,-3.3301697,-8.455231,-20.095337,-15.3063965,-0.08519974,0.86996424,-0.61407006,0.45610473
496,2,Pt,-3.3531036,-8.466049,-20.083237,-15.3250885,-0.13667826,0.8626758,-0.5827688,0.4354503
497,5,Au,-2.7159348,-8.509575,-19.511192,-14.504753,1.2935374,0.83335227,0.89701486,1.3419102
497,3,Au,-2.6519394,-8.492783,-19.497063,-14.484169,1.437184,0.84466535,0.93356586,1.3646554
497,4,Au,-2.6519394,-8.492783,-19.505684,-14.485626,1.437184,0.84466535,0.9112642,1.3630452
498,2,Pt,-3.5700073,-8.939636,-20.353851,-15.5503235,-0.6235492,0.54361755,-1.2828038,0.18656856
499,4,Au,-2.6314392,-8.481453,-19.453735,-14.456688,1.4831996,0.8522982,1.0456464,1.3950216
500,5,Au,-2.6695862,-8.49646,-19.496185,-14.466248,1.3975732,0.8421879,0.9358355,1.3844583
501,5,Pt,-3.54599,-8.845154,-20.052658,-15.508255,-0.56963897,0.6072709,-0.503667,0.23305368
501,3,Pt,-3.547058,-8.847321,-20.133728,-15.516281,-0.5720365,0.6058111,-0.71338147,0.22418492
501,4,Pt,-3.547058,-8.847321,-20.169617,-15.513779,-0.5720365,0.6058111,-0.80621946,0.22695008
502,2,Pt,-3.4839783,-8.746048,-20.043411,-15.455795,-0.43044487,0.67403907,-0.479747,0.291021
503,5,Re,-3.788208,-10.843994,-19.70996,-16.269714,-1.1133316,-0.739359,0.38283348,-0.60834897
503,3,Re,-3.787201,-10.836914,-19.697083,-16.25296,-1.111071,-0.7345891,0.41614783,-0.5898359
503,4,Re,-3.787201,-10.836914,-19.689209,-16.278992,-1.111071,-0.7345891,0.43651533,-0.6186003
504,2,Re,-3.8039856,-10.95694,-19.720032,-16.34967,-1.1487465,-0.8154511,0.35678202,-0.6966994
505,5,Re,-3.9660645,-10.822296,-20.090393,-16.391724,-1.5125555,-0.7247409,-0.6012811,-0.74316764
505,4,Re,-3.967987,-10.829651,-20.142883,-16.4122,-1.516871,-0.72969586,-0.73706466,-0.76579475
505,3,Re,-3.967987,-10.82962,-20.125885,-16.455688,-1.516871,-0.7296753,-0.6930929,-0.81384796
506,2,Re,-3.9986267,-10.973022,-20.180054,-16.49884,-1.585646,-0.8262861,-0.8332183,-0.8615302
507,5,Rh,-3.0580444,-8.906586,-19.35083,-15.226959,0.52562386,0.5658839,1.3118453,0.54388183
507,4,Rh,-3.060608,-8.910919,-19.35144,-15.250671,0.51986974,0.5629644,1.3102664,0.5176802
507,3,Rh,-3.060608,-8.910919,-19.35785,-15.298187,0.51986974,0.5629644,1.2936882,0.4651758
508,2,Rh,-3.0410156,-8.891418,-19.324005,-15.209259,0.5638474,0.57610214,1.3812369,0.5634403
509,5,Ru,-3.3867188,-9.338745,-19.454315,-15.5147705,-0.21213213,0.27473566,1.0441465,0.22585413
509,3,Ru,-3.3878174,-9.340118,-19.46695,-15.521912,-0.21459816,0.27381048,1.0114638,0.2179633
509,4,Ru,-3.3878174,-9.340118,-19.46579,-15.5234375,-0.21459816,0.27381048,1.0144637,0.21627723
510,2,Ru,-3.3791199,-9.333954,-19.451813,-15.49823,-0.19507538,0.27796355,1.05062,0.24413121
511,5,Ru,-3.7483978,-9.574722,-20.066025,-15.967239,-1.0239719,0.11575653,-0.5382444,-0.27411807
511,3,Ru,-3.752411,-9.581512,-20.153717,-16.089066,-1.0329798,0.11118195,-0.7650897,-0.4087344
511,4,Ru,-3.7524261,-9.581512,-20.158142,-16.003616,-1.033014,0.11118195,-0.7765366,-0.31431413
512,2,Ru,-3.7499847,-9.577362,-20.066864,-15.969696,-1.027534,0.113978095,-0.5404154,-0.27683264
512,6,Ru,-3.7516937,-9.580582,-20.152206,-16.087845,-1.03137,0.11180903,-0.761182,-0.40738553
512,7,Ru,-3.7516937,-9.580582,-20.156525,-16.00235,-1.03137,0.11180903,-0.7723526,-0.3129147
513,2,Ru,-3.8205872,-9.690231,-20.097336,-16.065826,-1.1860111,0.037937444,-0.6192409,-0.38305545
514,5,Sc,-3.3376312,-12.381485,-19.993546,-17.00264,-0.10194825,-1.7751752,-0.35075268,-1.418222
514,4,Sc,-3.3372192,-12.382141,-19.99733,-17.006195,-0.10102348,-1.7756172,-0.3605417,-1.4221506
514,3,Sc,-3.3372192,-12.382156,-19.995697,-17.002426,-0.10102348,-1.7756275,-0.3563182,-1.4179859
515,2,Sc,-3.3426514,-12.359131,-19.993256,-17.009003,-0.11321666,-1.760115,-0.3500027,-1.4252529
516,3,Ti,-3.9005737,-12.71637,-20.31369,-17.416931,-1.3655523,-2.000789,-1.1789136,-1.8760086
516,5,Ti,-3.8981628,-12.715759,-20.205688,-17.249298,-1.3601407,-2.0003777,-0.8995312,-1.6907762
516,4,Ti,-3.899353,-12.71521,-20.352936,-17.365295,-1.3628123,-2.0000076,-1.2804354,-1.8189517
517,2,Ti,-3.693451,-12.80011,-20.191864,-17.36435,-0.90063584,-2.0572052,-0.8637696,-1.8179064
518,3,Ti,-3.6364136,-12.224747,-19.884628,-16.988327,-0.77260745,-1.6695797,-0.0690019,-1.4024066
518,4,Ti,-3.6364136,-12.224747,-19.904297,-17.01596,-0.77260745,-1.6695797,-0.11988124,-1.4329414
518,5,Ti,-3.6385498,-12.458572,-20.069733,-17.120804,-0.7774025,-1.8271093,-0.5478361,-1.5487918
519,2,Ti,-3.6453552,-12.467041,-20.022812,-17.1026,-0.79267824,-1.8328147,-0.42645988,-1.5286769
520,5,Zr,-3.7159119,-12.215576,-20.246094,-17.019623,-0.9510526,-1.6634015,-1.0040529,-1.436988
520,3,Zr,-3.6944275,-12.2230835,-20.345673,-17.056732,-0.9028279,-1.6684592,-1.2616469,-1.4779934
520,4,Zr,-3.694397,-12.223022,-20.393524,-17.041168,-0.9027594,-1.668418,-1.3854308,-1.4607954
521,2,Zr,-3.6280823,-12.527588,-20.41745,-17.14505,-0.75390667,-1.8736055,-1.4473228,-1.5755835
522,3,Ag,-2.347618,-9.149811,-19.181229,-14.520378,2.1202762,0.40202177,1.750576,1.3246448
522,2,Ag,-2.3476257,-9.149811,-19.180496,-14.517746,2.120259,0.40202177,1.7524706,1.3275533
522,1,Ag,-2.404045,-9.105988,-19.196472,-14.526825,1.9936178,0.43154573,1.7111435,1.3175211
523,3,Ag,-2.3714066,-9.128273,-19.189064,-14.516655,2.0668795,0.4165319,1.7303071,1.3287588
523,4,Ag,-2.3714066,-9.128281,-19.16314,-14.514809,2.0668795,0.41652676,1.79737,1.330799
523,2,Ag,-2.3714066,-9.128281,-19.179962,-14.519531,2.0668795,0.41652676,1.7538521,1.3255806
524,1,Ag,-2.3764267,-9.127319,-19.197533,-14.522453,2.0556111,0.4171744,1.7084002,1.3223517
524,3,Ag,-2.3764343,-9.127319,-19.17836,-14.517174,2.055594,0.4171744,1.7579967,1.3281856
524,2,Ag,-2.3764343,-9.127319,-19.168602,-14.518951,2.055594,0.4171744,1.783239,1.3262212
525,1,Ag,-2.326744,-9.163841,-19.1512,-14.514542,2.167131,0.39256936,1.8282567,1.331094
526,5,Ti,-3.5938416,-12.572723,-20.019043,-17.150635,-0.67704856,-1.9040135,-0.4167103,-1.5817546
526,4,Ti,-3.5879822,-12.544098,-20.07019,-17.153229,-0.6638963,-1.8847284,-0.5490203,-1.5846208
526,2,Ag,-2.5244446,-9.078003,-19.017792,-14.44986,1.7233641,0.45039913,2.17336,1.4025668
527,3,Au,-2.6174774,-8.443024,-19.475967,-14.411011,1.5145388,0.8781882,0.9881358,1.4454943
527,2,Au,-2.6174774,-8.443024,-19.473145,-14.411537,1.5145388,0.8781882,0.99543816,1.4449126
528,4,Au,-2.6984253,-8.473999,-19.474792,-14.443832,1.3328398,0.85731995,0.9911752,1.4092268
528,3,Au,-2.6984177,-8.473991,-19.485626,-14.432861,1.3328569,0.8573251,0.9631501,1.4213496
528,2,Au,-2.6984253,-8.473999,-19.48352,-14.433319,1.3328398,0.85731995,0.96859723,1.4208438
529,2,Au,-2.7313461,-8.477211,-19.477676,-14.441513,1.2589444,0.855156,0.983715,1.4117897
529,3,Au,-2.7313538,-8.477203,-19.485474,-14.448853,1.2589272,0.85516113,0.9635448,1.4036796
529,1,Au,-2.7313461,-8.477203,-19.492523,-14.442078,1.2589444,0.85516113,0.94530874,1.4111658
530,1,Au,-2.6601791,-8.47538,-19.472466,-14.428207,1.4186888,0.8563896,0.99719465,1.4264922
531,5,Ti,-3.4415894,-12.389191,-19.93808,-16.975616,-0.33529696,-1.7803665,-0.20727214,-1.3883616
531,4,Ti,-3.4415894,-12.389221,-19.97705,-16.956482,-0.33529696,-1.780387,-0.3080835,-1.3672183
531,2,Au,-3.054535,-8.874756,-19.674103,-15.101624,0.53350145,0.58732784,0.47559258,0.68237615
532,8,Pd,-3.51828,-8.645264,-19.85971,-14.933914,-0.50744003,0.741938,-0.0045442083,0.8676928
532,2,Pd,-3.5154877,-8.644043,-19.846802,-14.929794,-0.5011722,0.74276036,0.02884906,0.8722452
532,1,Au,-2.7746582,-8.278458,-19.578049,-14.518768,1.1617243,0.98905724,0.72406846,1.3264235
533,4,Pd,-3.1635132,-8.639145,-19.87822,-14.957123,0.2888843,0.74606025,-0.052423682,0.8420476
533,3,Pd,-3.1285553,-8.636536,-19.841415,-14.923843,0.36735222,0.7478181,0.042782657,0.8788209
533,2,Pd,-3.1285553,-8.636536,-19.839066,-14.916992,0.36735222,0.7478181,0.04886134,0.8863914
534,3,Au,-2.4421844,-8.20903,-19.352783,-14.203278,1.9080086,1.035831,1.3067929,1.6750367
534,2,Au,-2.4421844,-8.209045,-19.359283,-14.207153,1.9080086,1.0358206,1.2899778,1.6707541
535,2,Au,-2.5017242,-8.231995,-19.353836,-14.225983,1.7743632,1.0203596,1.3040693,1.6499479
535,4,Au,-2.4994354,-8.231369,-19.350937,-14.232895,1.7795007,1.0207812,1.311569,1.64231
535,3,Au,-2.5017242,-8.231979,-19.35202,-14.229095,1.7743632,1.0203699,1.3087665,1.6465083
536,1,Au,-2.5069427,-8.233429,-19.351196,-14.227722,1.7626494,1.0193933,1.310898,1.6480258
536,2,Au,-2.5030212,-8.232361,-19.350555,-14.229843,1.7714518,1.0201129,1.3125558,1.6456821
536,3,Au,-2.5030365,-8.232361,-19.352524,-14.233246,1.7714176,1.0201129,1.3074639,1.6419222
537,1,Au,-2.413803,-8.206131,-19.355469,-14.205154,1.9717146,1.0377841,1.2998458,1.6729629
538,3,Co,-3.2104187,-8.041519,-19.747375,-15.072876,0.18359825,1.148684,0.28604826,0.71414185
538,4,Co,-3.2104187,-8.041534,-19.74469,-15.0672,0.18359825,1.1486738,0.29299533,0.72041404
538,2,Co,-3.2104187,-8.041504,-19.749725,-15.069183,0.18359825,1.1486943,0.2799696,0.71822214
539,3,Cu,-2.954773,-9.6766815,-19.762619,-15.395874,0.75743127,0.04706602,0.2466158,0.3572332
539,2,Cu,-2.954773,-9.6766815,-19.766815,-15.395554,0.75743127,0.04706602,0.23576102,0.35758728
539,4,Cu,-2.9614868,-9.674713,-19.636597,-15.368668,0.74236107,0.048392136,0.5726146,0.38729593
540,2,Cu,-2.9479523,-9.658051,-19.667252,-15.360565,0.77274126,0.05961782,0.4933155,0.396249
540,4,Cu,-2.9479675,-9.658051,-19.655792,-15.363907,0.772707,0.05961782,0.52295893,0.3925565
540,3,Cu,-2.9479523,-9.658035,-19.67096,-15.359161,0.77274126,0.0596281,0.4837238,0.3978002
541,3,Cu,-2.9479065,-9.659256,-19.664932,-15.366287,0.772844,0.058805704,0.4993152,0.38992622
541,1,Cu,-2.9479065,-9.659256,-19.678345,-15.362869,0.772844,0.058805704,0.46461937,0.39370304
541,2,Cu,-2.9479065,-9.659256,-19.658585,-15.360382,0.772844,0.058805704,0.51573557,0.39645132
542,1,Cu,-2.9447021,-9.65419,-19.745743,-15.360977,0.7800366,0.062218644,0.2902718,0.39579377
543,6,Cu,-3.0703583,-9.684891,-19.793594,-15.408691,0.49798366,0.04153542,0.16648774,0.34307015
543,5,Cu,-3.0703583,-9.684891,-19.804398,-15.404221,0.49798366,0.04153542,0.13854161,0.34801036
543,1,Cu,-3.0703583,-9.684891,-19.802841,-15.394257,0.49798366,0.04153542,0.14256774,0.35902044
544,2,Cu,-3.0787811,-9.682358,-19.802765,-15.408554,0.4790774,0.04324189,0.1427651,0.3432219
544,1,Cu,-3.0787811,-9.682343,-19.813583,-15.394821,0.4790774,0.04325217,0.114779495,0.3583966
544,6,Cu,-3.0787811,-9.682343,-19.805069,-15.411911,0.4790774,0.04325217,0.13680483,0.33951253
